Retainers	Não exatamente Aliados nem Contatos, seus lacaios são serviçais, assistentes ou outras pessoas que são suas companheiras leais e firmes. Muitos serviçais de vampiros são carniçais (p. 496) — seus poderes sobrenaturais e a lealdade imposta pelo laço de sangue fazem deles os serviçais preferidos. Lacaios também podem ser pessoas que você Dominou repetidamente até que não lhes restasse livre-arbítrio, ou seguidores tão enfeitiçados pela sua Presença que a lealdade deles beira o fanatismo cego. Alguns vampiros, sobretudo os que têm a Disciplina Animalismo, usam animais carniçais como lacaios.\nVocê precisa manter algum controle sobre seus lacaios, seja por um salário, pelo dom da sua vitae ou pelo uso de Disciplinas. Lacaios nunca são "cegamente leais aconteça o que acontecer" — se você os tratar mal sem exercer controle estrito, podem muito bem se voltar contra você.\nLacaios podem ser úteis, mas nunca devem ser impecáveis. Um carniçal fisicamente poderoso pode ser rebelde, inconvenientemente obtuso ou carente de habilidades práticas. Um mordomo leal pode ser fisicamente fraco ou não ter iniciativa nem criatividade próprias. Este Antecedente não é desculpa para forjar um guarda-costas imparável ou um assassino de estimação — é um método para trazer personagens mais bem desenvolvidos para a crônica, além de refletir os seguidores pelos quais os Membros são notórios. Em geral, lacaios se parecem mais com Renfield do que com Anita Blake. (Se o jogador e o Narrador concordarem, o jogador pode criar um único Lacaio mais competente combinando mais pontos neste Antecedente, colocando mais ovos na mesma cesta, como diz o ditado.)\nOs jogadores podem gastar pontos de Antecedente somados em Lacaios.\n• Um lacaio\n•• Dois lacaios\n••• Três lacaios\n•••• Quatro lacaios\n••••• Cinco lacaios
Rituals	Este Antecedente é apenas para personagens do Sabbat.\nVocê conhece os ritae e rituais do Sabbat, e pode executar muitos deles. Este Antecedente é vital para ser um Sacerdote de Matilha — sem ele, os ritae não funcionam. Este Antecedente é na verdade um investimento sobrenatural, que bebe da magia dos mais antigos feiticeiros Tzimisce. Vampiros do Sabbat que não são os sacerdotes de suas matilhas devem ter uma razão excepcional para adquirir este Antecedente, já que os Sacerdotes de Matilha relutam em dividir seus segredos com os membros mais seculares da Seita. Alguns exemplos de rituais incluem a Vaulderie (p. 288), bem como os apresentados no Apêndice (p. 507).\n• Você conhece alguns dos auctoritas ritae (à sua escolha).\n•• Você conhece parte dos auctoritas ritae (à sua escolha) e alguns ignoblis ritae (à sua escolha).\n••• Você conhece todos os auctoritas ritae e alguns ignoblis ritae (à sua escolha). Além disso, pode criar seus próprios ignoblis ritae, com tempo suficiente (consulte o Narrador quanto ao tempo de desenvolvimento e aos efeitos de jogo).\n•••• Você conhece todos os auctoritas ritae e muitos ignoblis ritae (à sua escolha). Pode criar seus próprios ignoblis ritae, com tempo suficiente (consulte o Narrador quanto ao tempo de desenvolvimento e aos efeitos de jogo). Também conhece as funções de numerosos ignoblis ritae regionais e específicos de matilha, mesmo que não possa executá-los.\n••••• Você conhece todos os auctoritas ritae e dezenas de ignoblis ritae (à sua escolha). Pode criar seus próprios ignoblis ritae, com tempo suficiente (consulte o Narrador quanto ao tempo de desenvolvimento e aos efeitos de jogo). Também conhece as funções de quase todos os ignoblis ritae regionais e específicos de matilha, mesmo que não possa executá-los; se foi escrito ou passado adiante na tradição, você já ouviu falar dele.
Status (Vampire)	Você tem certa reputação e posição (merecida ou não) dentro da comunidade local de Membros. Status na sociedade da Camarilla deriva tanto do status do seu senhor e do respeito devido à sua linhagem específica quanto de conquistas pessoais. Entre o Sabbat, o status tende a vir da reputação da sua matilha ou do fervor da sua postura. Anciãos são conhecidos por ter pouco respeito pelos mais jovens; este Antecedente pode amenizar isso um pouco.\nStatus alto dentro da Camarilla não se transfere para a sociedade do Sabbat (e muito provavelmente fará de você um alvo notório para os rivais da sua Seita), e vice-versa. Da mesma forma, Autarkis em geral têm Status zero, a menos que de algum modo tenham reunido tanto poder e atenção que sejam considerados forças a se levar em conta. Você pode ter ocasião de rolar seu Status junto de um Traço Social; isso reflete os efeitos positivos do seu prestígio.\nObserve que personagens Caitiff não podem comprar Status durante a criação de personagem. Os Caitiff são os mais baixos entre os baixos, e qualquer respeito que alcancem precisa ser conquistado ao longo da crônica.\n• Conhecido: um neonato/Sacerdote de Matilha\n•• Respeitado: um ancilla/Ductus respeitado\n••• Influente: um ancião/Templário\n•••• Poderoso: um membro do Primogênito/um Bispo\n••••• Luminar: um Príncipe/Arcebispo
Armory	Um caçador com Armas de Fogo consegue realizar tarefas simples com armamento, como limpar uma arma, mas sem um arsenal abastecido é difícil manter as armas prontas para disparar. Seu caçador conseguiu reunir um arsenal funcional junto com a capacidade de manter todas as armas dentro dele. Cada nível do Antecedente Arsenal dá acesso a armas mais potentes, além dos recursos para mantê-las e limpá-las adequadamente, e à munição apropriada.\nO alcance deste Antecedente varia um pouco conforme a região, já que as leis de controle de armas existentes em cada lugar do mundo diferem. O que um americano pode comprar numa loja de departamentos, por exemplo, pode ser domínio exclusivo dos militares na Romênia, e jogadores que desejem investir pontos em Arsenal devem consultar seus Narradores para determinar os detalhes de como isso vai funcionar na localidade da crônica. O Narrador pode exigir que você invista alguns pontos em outro Antecedente (como certos tipos de Influência ou aliados jurídicos ou militares) para evitar o confisco do Arsenal pelas autoridades. Um Arsenal pode desaparecer numa fração do tempo que levou para ser reunido, sobretudo se seu curador tem o hábito de esbravejar sobre monstros chupadores de sangue e sobre a corrupção que vai até o topo.\nPara mais detalhes sobre armas específicas, incluindo as regras, veja V20, pp. 280-281.\nOs jogadores podem optar por somar pontos de Antecedente para um Arsenal compartilhado. Veja pp. 118-119 de V20 para mais informações sobre Antecedentes somados.\n• Você tem um excelente arsenal inicial que inclui muitas armas legais comumente disponíveis nas ruas. Este nível também dá acesso a uma quantidade de armas extras, conforme a cultura da região.\n•• Você tem acesso a armamento legal suficiente para equipar uma gangue de rua de 10 homens.\n••• Você poderia formar sua própria milícia pequena. Além disso, pode equipar cinco indivíduos com armamento que existe numa zona cinzenta legal na região, e que a maioria dos civis teria dificuldade em obter.\n•••• Você tem um arsenal apropriado a uma equipe da SWAT numa cidade grande, incluindo algum equipamento de grau militar. Tem material suficiente para equipar uma equipe de 10 pessoas com esse armamento avançado, que é um degrau acima do fornecido pelos níveis menores deste Antecedente. Tenha cuidado com onde o usa, porque sem outros Antecedentes apropriados você pode acabar sob escrutínio oficial por possuir armamento fora do estritamente legal.\n••••• Seu arsenal é a inveja das forças paramilitares do mundo inteiro. Você tem as ferramentas para limpar e reparar quase qualquer arma pessoal fabricada no mundo. Tem acesso a uma quantidade significativa de armas ilegais na maioria dos países, e o bastante delas para armar seu próprio pelotão. Se este arsenal fosse descoberto pelas autoridades, seu caçador correria sério risco de passar muito tempo na cadeia — supondo que não haja um confronto armado que o ameace de forma mais imediata.
Base of Operations	Uma base de operações é um local seguro controlado e possuído pelo seu caçador. Esse lugar é um quartel-general no qual ele pode descansar, treinar e planejar seus próximos ataques. A base de um caçador pode ser tão simples quanto um apartamento sem mobília, tão grandiosa quanto a mansão de um senador ou tão complexa quanto uma base militar.\nOs jogadores que optarem por comprar este Antecedente precisam dividir seus pontos entre três categorias diferentes, descritas a seguir. Além disso, a compra deste Antecedente pode ser somada conforme os sistemas de Antecedentes somados das páginas 118-119 de V20.\nLuxo\nLuxo é a medida da qualidade das instalações dentro da base. O nível de Luxo vai do espartano ao opulento, correspondendo de perto a um Antecedente Recursos de valor equivalente (veja pp. 115-116 de V20).\n• Você comprou seus móveis num brechó ou em outro vendedor de baixo custo.\n•• Sua base foi decorada e equipada de forma modesta. Você tem o básico esperado dos padrões de vida do Primeiro Mundo moderno (onde apropriado).\n••• Sua base tem conforto relativo, com uma série de comodidades.\n•••• Sua base oferece um refúgio luxuoso da realidade horrenda de matar vampiros, e é única tanto no projeto quanto na aparência.\n••••• Sua base exibe um grau de ostentação que em geral só os extremamente ricos ou as celebridades desfrutam.\nTamanho\nTamanho representa o volume da base de operações e a quantidade de espaço que ela abrange. Embora a divisão a seguir sugira tamanhos e número de cômodos, os jogadores são encorajados a ser criativos se quiserem — imagine um layout de templo aberto sem "cômodos" de verdade, ou um corredor de serviço convertido, longo e estreito, mas com múltiplos pontos de acesso a vários locais dentro do centro da cidade.\n• Um apartamento pequeno ou uma câmara subterrânea: 1 a 2 cômodos.\n•• Um apartamento grande ou uma casa de família pequena; 3 a 4 cômodos.\n••• Um armazém, uma igreja ou uma casa grande; 5 a 8 cômodos, ou um recinto amplo.\n•••• Uma mansão ou uma rede de túneis; 9-15 cômodos ou câmaras.\n••••• Uma propriedade extensa ou uma vasta rede de túneis de metrô; mais de 20 cômodos.\nSegurança\nSegurança representa o quanto é difícil invadir a base. Cada ponto de Segurança acrescenta um à dificuldade de qualquer teste feito para penetrar na base, ou um ao número de sucessos necessários para conseguir acesso. (Jogadores e Narradores devem combinar qual das duas formas usar antes de a história começar.)\n• Você tem fechaduras nas portas da base, mas pouco mais que isso.\n•• As portas têm trancas reforçadas e as janelas têm grades fortes, ou você pode ter um cachorro que late para avisar quando alguém chega perto demais da base. Seu QG está relativamente seguro contra ameaças comuns.\n••• A base é segura, mas não impenetrável, apoiando-se num conjunto moderno de fechaduras, proteção física como grades nas janelas, medidas eletrônicas de segurança como sistemas de alarme e monitoramento eletrônico padrão como câmeras de vigilância.\n•••• Sua base é protegida por todos os recursos de segurança do nível anterior e mais alguns. No mesmo patamar de prédios governamentais restritos ou até de presídios, sua base de operações tem paredes reforçadas, acessos setorizados com bloqueio e talvez até várias salas de pânico ou câmaras ocultas. Você investiu uma quantidade considerável de tempo e esforço para manter as pessoas fora da sua base.\n••••• Sua base é protegida por todos os recursos de segurança oferecidos pelos níveis anteriores. Além disso, é protegida por um ou mais recursos únicos, como uma localização remota, uma barreira geográfica como uma cachoeira ou um desfiladeiro, e/ou possíveis proteções ocultas, como ser visível apenas ao luar. (Jogadores e Narradores devem chegar a um acordo sobre a natureza dessas proteções assustadoras e sem paralelo.)
Guide	Por destino, sina ou capricho, uma misteriosa entidade espiritual escolheu auxiliar seu caçador em sua busca por vampiros. Guias assim raramente aparecem abertamente, preferindo empurrar sua agenda por sonhos, sinais e presságios. Um deles pode aparecer como um fantasma num espelho. Outro pode se revelar num retrato antiquíssimo de um parente há muito morto, que oferece conselhos ou efeitos ambientais de arrepiar, como um cômodo eternamente envolto em sombra consciente.\nEm geral, tais entidades se interessam muito pelo bem-estar (ou ao menos pelas fraquezas) dos mortais, mas guardam motivos ocultos para encorajar certos tipos de comportamento em seus companheiros. Astutas, versadas em assuntos mágicos e dotadas de sentidos inumanos, essas criaturas têm muito a oferecer a seus protegidos. Elas não são necessariamente fantasmas ou espíritos, mas podem muito bem estar entre as anomalias menos classificáveis do Mundo das Trevas.\nNada é de graça, é claro, e essa relação provavelmente é uma via de mão dupla. Guias podem esperar tratamento especial, incluindo comida, abrigo, companhia e/ou até necessidades sobrenaturais misteriosas. Talvez até sangue....\nSe você pretende investir no Antecedente Guia, deve cooperar com o Narrador para criar uma personalidade interessante e única que tenha bom motivo para partilhar o destino do seu personagem e influenciar o comportamento dele.\n• Guia Fraco: Uma entidade com conhecimento oculto limitado, que só consegue afetar o mundo com grande dificuldade. Nem sempre está disponível de forma confiável e pode ocasionalmente fornecer informação incorreta.\n•• Guia Menor: Esta entidade sabe bastante sobre o oculto e sobre vampiros, mas tem dificuldade em afetar o mundo material e por isso só o faz quando lhe convém. Seu guia vai ajudá-lo, mas é bastante limitado no que pode fazer, sobretudo no que diz respeito a manipular objetos físicos.\n••• Guia Apto: Um guia desta força pode muito bem ser uma entidade reconhecida no mundo espiritual. Ela vai auxiliá-lo com conhecimento e treinamento e, quando apropriado, pode lutar em seu nome, potencialmente empunhando Numina menores por você (veja o Capítulo Quatro).\n•••• Guia Forte: Seu guia é bastante poderoso, potencialmente uma figura importante nos reinos dos espíritos ou dos mortos. Esta entidade tem grande experiência com o oculto e conhece os meandros do mundo vampírico. Está disposta a auxiliá-lo com Numina maiores uma vez por história (veja o Capítulo Quatro).\n••••• Guia Puissante: Esta entidade consegue caminhar entre os mundos espiritual e material com dois poderes de Numina maiores. Pode auxiliá-lo se julgar apropriado, mas pode muito bem exigir favores ou obediência em troca.
Rank	Agências governamentais impõem privilégio estrito de posto — um soldado raso do Exército não consegue fazer um capitão ouvi-lo, muito menos dar ordens a seus superiores. Este Antecedente representa a posição de um agente na cadeia de comando. Um agente sem nenhum ponto de Posto ocupa o grau mais baixo apropriado à organização: um agente júnior na SAD ou na CIA, ou um tenente de 2ª classe na NSA. Embora o personagem com o Posto mais alto esteja tecnicamente no comando dos outros agentes, circunstâncias atenuantes em campo podem bagunçar a cadeia de comando.\nAo lidar com pessoas da mesma agência e de Posto inferior, aplique a diferença de Posto como bônus a qualquer parada de dados Social. Ao lidar com pessoas de fora da agência do personagem, trate o Posto dela como dois pontos mais baixo.\n• Um agente especial na SAD ou um tenente de 1ª classe na NSA.\n•• Um agente especial sênior na SAD ou um capitão na NSA.\n••• Um agente especial encarregado na SAD ou um major na NSA.\n•••• Um chefe de seção na SAD ou um coronel na NSA.\n••••• Um diretor regional na SAD ou um general na NSA.
Requisitions	Você é mestre da burocracia, capaz de preencher os formulários certos para pôr as mãos em equipamento especial, de balas de prata a um caoscópio. Você começa cada história com uma reserva de pontos para gastar em equipamento igual à sua pontuação neste Antecedente. Uma vez que o equipamento seja consumido ou destruído, acabou — e todo equipamento requisitado que sobreviver precisa ser devolvido no fim da história. Você pode guardar seus pontos de Requisição até precisar de um item ou serviço específico, mas não pode adquirir um único item que custe mais do que (seu Posto + 2). Alguns exemplos de equipamento que pode ser requisitado estão nas pp. 155-157.\nOs jogadores podem optar por somar pontos de Antecedente para um estoque compartilhado de equipamento. Veja pp. 118-119 de V20 para mais informações sobre Antecedentes somados.\n• Você possui uma peça de equipamento no valor de um ponto de Requisição.\n•• Você possui um item que vale dois pontos de Requisição, ou dois itens de um ponto de Requisição.\n••• Você possui um ou mais itens que somam três pontos de Requisição.\n•••• Você possui um ou mais itens que somam quatro pontos de Requisição.\n••••• Você possui um ou mais itens que somam cinco pontos de Requisição.
Artifacts	Artefatos são itens de forte potência sobrenatural. Este Antecedente permite que você comece o jogo com um artefato assim em sua posse. Ou ele foi uma herança de família, ou um mentor do Arcanum o legou a você, ou você o encontrou cedo em sua carreira e o Arcanum ainda não o requisitou para "estudo mais aprofundado".\nO Narrador deve criar algo adequado a você com base nos pontos neste Antecedente. Converse com ele sobre o que você quer. Artefatos verdadeiramente lendários (como Durandal, a espada de Rolando, ou o cálice de Kai Khusrau) são objetos de grandes demandas e não podem ser comprados com este Traço. Alguns exemplos de artefatos possíveis estão apresentados na p. 157.\nOs jogadores podem optar por somar pontos de Antecedente para um artefato compartilhado. Veja pp. 118-119 de V20 para mais informações sobre Antecedentes somados.\n• Um artefato menor\n•• Um artefato útil\n••• Um artefato de poder significativo\n•••• Um artefato muito cobiçado\n••••• Um artefato de poder incrível
Library	Arcanistas frequentemente dedicam a vida inteira à pesquisa e acumulam bibliotecas tremendas ao longo de suas carreiras; os que vivem perto de Casas Capitulares com bibliotecas antigas e bem desenvolvidas se saem ainda melhor. Arcanistas que precisam pesquisar um fato específico em bibliotecas reduzem o número de dificuldade dos testes de pesquisa por este Antecedente (observe que isso não pode ser combinado com o acesso ao Axis Mundi).\nOs jogadores podem optar por somar pontos de Antecedente para uma biblioteca compartilhada. Veja pp. 118-119 de V20 para mais informações sobre Antecedentes somados.\n• Dificuldade reduzida em 1\n•• Dificuldade reduzida em 2\n••• Dificuldade reduzida em 3\n•••• Dificuldade reduzida em 4\n••••• Dificuldade reduzida em 5
Ancestors	A memória ancestral em humanos não passa de bobagem pseudocientífica. Para os Garou, que conseguem entrar em contato com os espíritos de seus antepassados, ela é um fato da vida. Muitos lobisomens carregam parte das lembranças de um ancestral distante; alguns até permitem que seus antepassados tomem seus corpos.\nUma vez por sessão, o jogador de um Garou com este Antecedente pode rolar seu Antecedente Ancestrais (dificuldade 8, ou 10 se estiver tentando contatar o espírito de um ancestral específico). Cada sucesso permite ao personagem aumentar em um qualquer Habilidade para os fins de um único teste, mesmo que ele não tenha nenhum ponto na Habilidade — e ele não sofre a penalidade por não possuí-la. Por exemplo, o jovem Emil, um habitante das planícies, precisa escalar um penhasco imenso para socorrer sua matilha. Emil tem Ancestrais 4 e Esportes 0. Ele chama seus antepassados para guiá-lo, e o jogador de Emil rola quatro dados com dificuldade 8. Ele obtém três sucessos. Emil contata seu tetravô Domador de Rochedos, que o guia pela face lisa até o topo. Agora o jogador tem uma pontuação efetiva de Esportes 3 para fazer o teste de escalada. Se o Garou tivesse Esportes 2, sua parada de dados efetiva seria 5. Todos os efeitos duram pelo resto da cena.\nEmbora seja mais difícil contatar um ancestral específico, o contato bem-sucedido fornece conselhos úteis ou visões precognitivas, a critério do Narrador.\nUma falha crítica num teste de Ancestrais pode indicar que o personagem fica catatônico pelo resto da cena, sobrepujado pelas lembranças de milhares de vidas. Alternativamente, o espírito ancestral se recusa a devolver o corpo. Quanto tempo o ancestral permanece depende do Narrador.\n• Você tem visões breves e nebulosas do passado distante.\n•• Você se lembra de rostos e lugares de vidas passadas tão bem quanto se lembra dos da sua primeira infância.\n••• Você põe nomes nos rostos dos seus ancestrais.\n•••• Ancestrais conversam com você regularmente.\n••••• Seus ancestrais acompanham suas aventuras com interesse e vêm aconselhá-lo com frequência.
Fetish	Você possui um fetiche — um objeto físico no qual um lobisomem prendeu um espírito. O espírito concede uma série de poderes ao fetiche, de modo que eles são muito importantes para os Garou. Coisas assim são valiosas, e outros Garou (ou outros seres sobrenaturais) podem cobiçá-las. Uma série de fetiches de exemplo está apresentada na p. 221.\n• Você possui um fetiche de Nível Um.\n•• Você possui um fetiche de Nível Dois ou dois fetiches de Nível Um.\n••• Você possui um ou mais fetiches somando três níveis.\n•••• Você possui um ou mais fetiches somando quatro níveis.\n••••• Você possui um ou mais fetiches somando cinco níveis.
Kinfolk	Parentes são humanos e lobos por outro lado normais, descendentes de Garou sem terem herdado seu dever espiritual. Por este Antecedente você mantém contato com um número de Parentes. Embora os Parentes sejam membros normais de suas espécies na maioria dos aspectos, eles são imunes ao Delírio, o que lhes dá a duvidosa vantagem de poder olhar para um lobisomem na forma Crinos. Eles sabem que você é Garou e estão dispostos a ajudá-lo como puderem, embora a maioria não ocupe posições de poder (tais pessoas são consideradas Aliados). Redes de Parentes são um modo valioso de os lobisomens lidarem com o mundo humano sem arriscar frenesi ou exposição. Alguns Parentes podem ser aparentados a você diretamente, enquanto outros são contatos que você fez pelo seu septo.\nParentes podem ser somados entre a matilha.\n• Dois Parentes\n•• Cinco Parentes\n••• 10 Parentes\n•••• 20 Parentes\n••••• 50 Parentes
Pure Breed	Os Garou dão grande valor à ancestralidade, e o lobisomem que descende de antepassados renomados tem vantagem definida na sociedade Garou. Este Antecedente representa sua linhagem, suas marcas, seu porte e outras características de nascimento. Outros Garou reverenciam lobisomens com pontuação alta em Raça Pura como heróis de outrora trazidos à vida — e espera-se que tais lobisomens façam jus ao papel. Quanto mais alta sua Raça Pura, maior a probabilidade de você impressionar conselhos de anciãos ou receber hospitalidade de tribos estrangeiras. Cada ponto de Raça Pura acrescenta um dado extra a desafios formais (como desafios de Posto) e a testes Sociais envolvendo outros Garou (mesmo Ronin ou Dançarinos da Espiral Negra).\nRaça Pura é uma combinação nebulosa de linhagem e herança espiritual. Um personagem com Raça Pura alta se parece e se porta como um membro arquetípico de sua tribo — no entanto, se ele não ingressar nessa tribo, todos os benefícios de Raça Pura são retirados pelo totem dela. Muitos lobisomens com Raça Pura conseguem traçar sua ascendência diretamente, enquanto outros lembram ancestrais distantes que não podem ser ligados a eles sem um grau de exatidão genealógica que se perdeu entre os Garou.\nAlgumas tribos dão mais valor à boa linhagem do que outras, mas Raça Pura é quase universalmente respeitada. É um traço místico, e os lobisomens sabem por instinto de quem é o sangue particularmente puro. É claro que os Garou esperam que os de sangue puro façam jus aos padrões estabelecidos por seus nobres ancestrais. Eles desaprovam quem não pode ou não quer aceitar o desafio.\n• Você tem os olhos do seu pai.\n•• Seu avô fez fama na Batalha do Vau Sangrento, e você carrega esse nome com orgulho.\n••• Sua linhagem é abençoada com pilares da Nação Garou, e o sangue mostra.\n•••• Você poderia estar vestido de mendigo e ainda assim imporia respeito.\n••••• Os maiores dos heróis vivem em você.
Rites	Rituais são parte importante da vida Garou. Este Traço indica quantos ritos o personagem conhece no início do jogo. A pontuação representa níveis de ritos, de modo que um personagem com quatro pontos neste Antecedente pode ter um rito de Nível Quatro, um de Nível Um e um de Nível Três, ou qualquer outra combinação. Lembre-se de que, para aprender um rito, o personagem precisa de uma pontuação no Conhecimento Rituais pelo menos igual ao nível do rito em questão. Embora o Posto não seja necessariamente um fator, muitos Theurges exigiriam uma razão bastante convincente para ensinar um rito de Nível Cinco a um Garou de Posto 1. Observe que dois ritos menores podem ser comprados no lugar de um rito de Nível Um.\n• Você conhece um nível de ritos.\n•• Você conhece dois níveis de ritos.\n••• Você conhece três níveis de ritos.\n•••• Você conhece quatro níveis de ritos.\n••••• Você conhece cinco níveis de ritos.
Totem (Werewolf)	Totem é um Antecedente que se aplica diretamente à matilha do personagem, e não ao indivíduo. Ao contrário de outros Antecedentes somados, a matilha gasta todos os pontos que os membros investiram neste Traço para determinar o poder do seu totem.\nCada totem tem uma pontuação de custo em Antecedente; a matilha precisa gastar esse valor para se aliar a ele. Alguns totens estão dispostos a emprestar grandes poderes a seus adeptos; seus custos em pontos são correspondentemente maiores. Veja Totens de Matilha (p. 373) para uma lista de totens possíveis. Além dos bônus de Totem, todos os totens iniciais têm uma base de oito pontos para dividir entre Fúria, Força de Vontade e Gnose. O totem também começa com os Encantos Sentido do Airt e Reconstituição. Além de conceder poder, os totens começam um tanto distantes da matilha e têm pouca influência entre os espíritos, a menos que os jogadores comprem uma ligação mais próxima com pontos de Antecedente. Com tempo, interpretação e pontos de experiência, os totens de matilha podem crescer em poder conforme a matilha cresce em Posto e influência. Alguns totens podem até se tornar totens de septos inteiros ou — em circunstâncias lendárias — de tribos inteiras.\nA maior parte dos poderes que os totens concedem está disponível para apenas um membro da matilha por vez. No fim de cada turno, o Garou com o poder declara a quem ele pode ser passado no turno seguinte (supondo que ela não o mantenha). Depois de gastar o custo inicial do totem, os jogadores podem gastar quaisquer pontos de Antecedente restantes para aumentar a força e as capacidades do totem.\nCusto Poder\n1 Por três pontos para gastar em Força de Vontade, Fúria ou Gnose\n1 O totem pode falar com a matilha sem o benefício do Dom: Fala com Espíritos.\n1 O totem sempre encontra os membros da matilha.\n2 O totem está quase sempre com os membros da matilha.\n2 O totem é respeitado por outros espíritos.\n2 Por encanto possuído\n3 Por membro extra da matilha que pode usar os poderes do totem no mesmo turno\n4 O totem está ligado misticamente a todos os membros da matilha, permitindo comunicação entre eles mesmo a grandes distâncias.\n5 O totem é temido pelos agentes da Wyrm. Ou os lacaios da Wyrm fogem da matilha, ou fazem o possível para matá-la.\nO custo listado é em pontos de Antecedente, que podem ser comprados com experiência (veja Gastando Pontos de Experiência, p. 244) à taxa de dois pontos de experiência por ponto de Antecedente. (Portanto, três pontos de Fúria custariam dois pontos de experiência.) O Narrador só deve permitir aumentos nos poderes do totem quando isso couber na história, como quando os membros da matilha sobem de posto, quando um novo membro se junta a ela ou quando os membros ganham uma nova compreensão sobre a natureza do seu totem. Quando o totem é ligado a um espírito mais poderoso, o espírito maior pode conceder o fortalecimento de seu servo (o totem da matilha) em troca de um grande serviço prestado a ele pela matilha.
Arcane	Você domina a fina arte de desaparecer. Quer isso envolva um truque nada simples, a capacidade de nublar a mente dos homens, perturbadores sensoriais nanotecnológicos ou algum poder sem nome de obscuridade, você tem talento para se perder. Especialmente na era das câmeras de celular, dos bancos de dados globais, dos rastreadores eletrônicos, das amostras de DNA e dos monitores de circuito fechado em cada esquina, o Arcano — ou sua versão Tecnocrata, a Camuflagem — é um Traço útil de se ter. Registros se perdem; câmeras falham ou gravam imagens borradas no seu lugar; as pessoas se lembram de “Um cara… ou uma garota, sei lá — não tenho certeza mesmo.” Embora esse talento não seja invisibilidade propriamente dita, ele ajuda você a se misturar às multidões, borra seus traços diante das câmeras e permite que escorregue pelas frestas de um mundo cada vez mais vigiado.\nPara os magos místicos, o Arcano é uma dobra da realidade causada por flutuações de energia metafísica, como ecos ou Ressonância. No que diz respeito à Tecnocracia, este é um fenômeno perfeitamente explicável… e eles voltarão com uma explicação razoável assim que uma delas atender aos rígidos critérios de divulgação de informação. A União prefere manter o rastro de indivíduos misteriosos, como o Agente Secreto John Courage, que manifestam esse efeito de Camuflagem; fazê-lo, porém, é mais fácil de declarar do que de conseguir.\nEm termos de jogo, você soma seus pontos de Arcano/Camuflagem como dados extras em todos os testes ligados a Furtividade. Seus oponentes reduzem suas paradas de dados de Percepção ou Investigação nesse mesmo valor sempre que alguém tenta localizá-lo. Esse benefício dura enquanto você permanecer discreto. Em combate, as pessoas veem você normalmente, embora vídeos ou fotos daquela luta continuem borrados. Um personagem Camuflado que sair correndo aos gritos e se exibindo será notado, embora as testemunhas provavelmente discordem sobre a descrição exata dele depois que o evento passar. O efeito de Arcano/Camuflagem não esconde traços realmente memoráveis. Um sujeito de cabelo roxo e tatuagens no rosto vai ser notado, mesmo que as pessoas discordem sobre o tom de roxo ou sobre os padrões das tatuagens.\nX Você é tão óbvio quanto qualquer outra pessoa.\n• Você se mistura às multidões.\n•• Sua presença escorrega da memória.\n••• Você é aquela pessoa de quem ninguém se lembra direito.\n•••• Registros, fotos e até lembranças de você são poucos e difíceis de achar.\n••••• Você é como um fantasma neste mundo, conhecido apenas por aqueles em quem quer confiar.
Avatar	O Despertar define o mago. Quer ela o chame de algum deus interior místico, quer da Iluminação cientificamente explicável da consciência superior, é o Avatar ou Gênio que permite a um obreiro da vontade fazer o que faz. Alguns Avatares, porém, são mais potentes e eficazes que outros. Este Traço mede seu eu Desperto, reflete a capacidade dele de mover e reter Quintessência e determina o quão real ele é na percepção do seu personagem.\nTodo personagem mago tem um Avatar de algum tipo; a menos que você compre ao menos um ponto neste Traço, porém, sua capacidade de realmente fazer algo com sua magia é extremamente limitada. Embora seus testes de conjuração sejam baseados em Arete, e não no Avatar, sua personagem não conseguirá usar Quintessência para auxiliar suas magias. A capacidade de um mago de absorver ou empregar Quintessência é baseada no Traço Avatar. (Veja a entrada do Traço Quintessência, pp. 331-333.) Seu eu superior, também, é fraco – mais brasa do que fogueira. Uma pontuação alta de Avatar/Gênio, por outro lado, reflete um eu superior cuja personalidade distinta parece muito real ao mago em questão.\nX Um Avatar efêmero, dificilmente capaz de magia.\n• Uma presença notável que lhe permite absorver ou gastar um ponto de Quintessência.\n•• Uma presença dinâmica que lhe permite absorver ou gastar dois pontos de Quintessência.\n••• Uma entidade perceptível que lhe permite absorver ou gastar três pontos de Quintessência.\n•••• Um espírito potente que lhe permite absorver ou gastar quatro pontos de Quintessência.\n••••• Uma poderosa força de Iluminação que lhe permite absorver ou gastar cinco pontos de Quintessência.
