# merit_flaw_body_pt.tsv - corpo PT de cada qualidade/defeito (SPEC T751, I21, V210)
#
# colunas: nome_EN canonico <TAB> corpo_PT. O \n de 2 chars e QUEBRA DE PARAGRAFO -
# gen_merit_data.ps1 o troca por linha em branco ao montar o bloco 3 de I21.
# Nome da entrada e titulo do livro NAO traduzem (I100e); so p. -> pag., e o gerador faz isso.
# Vocabulario travado nos 4 pares de descricao que a ficha ja carrega: Kindred=Cainita,
# Storyteller=Narrador, dice pool=parada de dados, Willpower=Forca de Vontade, e os nomes
# cruzados de qualidade/defeito vem de research/merit_flaw_pt.tsv.
#
Apprentice	A maioria das sociedades metafísicas, a Tecnocracia inclusive, adota um sistema de mentor/aprendiz. Nos primeiros anos de um membro, um mais velho é designado para ensinar — ou escolhe ensinar — um recém-chegado inexperiente. Já nos últimos tempos de filiação, espera-se que o mais velho transmita sua experiência à geração seguinte. Além dos programas de treinamento habituais de cada grupo, um novo recruta muitas vezes acaba sob os cuidados de um membro experiente. E, no caso deste Defeito, você tirou a sorte grande.\nQuando você toma um aprendiz, passa a ser responsável por alguém (qualquer que seja o título formal dele) que torna sua vida difícil. Você não pode simplesmente pôr essa pessoa na rua: precisa oferecer disciplina, orientação, treinamento e, muitas vezes, uma estrutura de apoio (teto, comida, espaço de pesquisa e assim por diante) para que o novato se torne um membro bem-sucedido da sua seita. Um aprendiz, porém, não é um vaso de planta; mesmo os mais cooperativos exigem tempo e atenção, e os atos deles – bons e nem tanto – se refletem no seu próprio status social. Os mais problemáticos, por extensão, podem empurrar um mentor rumo à solidão rabugenta.\nComo Defeito, este Traço reflete a variedade de aprendizes possíveis e o efeito que eles têm sobre a sua vida:\n(1 ponto) Um aluno ideal, cooperativo e dedicado, que ocupa muito pouco do seu espaço e do seu tempo, faz boa figura por você e parece ansioso por aprender, sem discutir muito.\n(2 pontos) Um aluno típico, que precisa de um bom tanto de acompanhamento; comete deslizes ocasionais de protocolo e disciplina; e consome uma quantidade razoável de tempo, espaço e paciência. Ainda assim, é atento e mais ou menos respeitoso, e lhe dá motivos de sobra para se orgulhar.\n(3 pontos) Um aluno bastante desnorteado, cuja presença consome tempo e atenção consideráveis. Este aprendiz pode ser desastrado, inconveniente, lerdo e vez ou outra problemático em situações sociais e exercícios de treinamento. Ele tem futuro, mas vai dar muito trabalho fazê-lo realizar seu potencial.\n(4 pontos) Um aluno seriamente desafiador, cujo comportamento e dedicação deixam muito a desejar. Este aprendiz pode ter talento, mas o fardo começa a pesar mais que os benefícios de instruí-lo.\n(5 pontos) Um imbecil obstinado, arrogante e desrespeitoso, cuja presença dá mais trabalho do que vale. Perigoso para si mesmo e para todos ao redor (você inclusive), ele é uma vergonha para a sociedade que vocês dividem. Por que mesmo você está treinando essa pessoa? Talvez um dia haja luz no fim do túnel, mas vai custar muito trabalho e sacrifício até que esse aprendiz seja algo além de uma perda do seu tempo.\nDe novo: esta é uma pessoa pela qual você é responsável. A menos que dedique bastante tempo, atenção e frequentemente recursos financeiros a melhorar a condição dele, seu aprendiz pode piorar com o tempo. Por outro lado, você pode conseguir moldar um aprendiz problemático até virar um exemplo para a sua sociedade. Do ponto de vista de regras, você pode reduzir o valor deste Defeito com trabalho dedicado – o encrenqueiro obstinado de cinco pontos pode acabar virando o aluno ideal de um ponto se você investir tempo, esforço e interpretação nisso. Narradores: permitam que o jogador compre a redução deste Defeito com experiência quando ele se esforçar para endireitar um aprendiz problemático, mas sintam-se à vontade também para agravar os inconvenientes do Defeito se o jogador deixar as coisas se arrastarem demais.\nApesar das preconcepções usuais sobre idade e experiência, um aprendiz pode ser mais velho que seu mentor. Ele pode ter pertencido originalmente a outra seita (digamos, um Verbena que desertou para a Nova Ordem Mundial ou para os Bata'a) e ter a cabeça cheia de ideias sobre como as coisas "deveriam" ser feitas – ideias que vão contra os seus ensinamentos. Ou pode ser um mago novo que Despertou na meia-idade e, por isso, tem dificuldade em receber ordens de um mago experiente que ele considera um garoto. Até os melhores alunos erram, e por isso nenhum nível deste Defeito vem sem dor de cabeça – afinal, é por isso que ele é um Defeito!\nMais uma vez, este Traço baseado em personagem representa um personagem de Narrador completo, cuja personalidade, necessidades, problemas e agendas fazem dele muito mais que uma lista de pontos numa ficha. Num grupo de interpretação experiente, você pode deixar outro jogador conduzir esse aprendiz, como personagem de apoio ou como o mago principal dele. Nesses casos, é claro, o aluno será menos poderoso e experiente que o professor, a menos que tenha começado sua vida Desperta como mago de outro grupo. De todo modo, o aprendiz deve ser parte importante da crônica, e pode até acabar virando o centro da história (como na saga Harry Potter) se o aprendizado der certo. Um aprendizado podre, por outro lado, ainda pode render a esse personagem um papel de destaque na crônica: o de antagonista cuja história próxima com o mago só torna a briga mais feia para todos os envolvidos.
Arcane Curse	Por causa dos seus estudos ou dos de outra pessoa, você sofre de uma maldição mágica. Pode ser uma aversão ou alergia, ou mesmo um efeito mágico estranho. O nível do defeito depende de quanto a maldição o debilita. Curar a aflição pode ser impossível, ou exigir algum tipo de missão ou pesquisa avançada.\n1 ponto: uma esquisitice pequena, como um traço animal ou uma cor de olhos estranha.\n2 pontos: um problema perceptível, como sua magia carregar uma mácula ou padrão que a torna imediatamente reconhecível, ou plantas murcharem na sua presença.\n3 pontos: algo problemático, como pessoas adoecerem na sua presença ou animais atacarem você.\n4 pontos: um empecilho preocupante, como desenvolver a fraqueza de outro Clã.\n5 pontos: potencialmente mortal, como o luar ser tão perigoso para você quanto a luz do sol.
Artificially Aged	Você é um carniçal ou revenante menor de idade que foi moldado pela carne para parecer um adulto mais velho e maduro. Sua verdadeira maturidade ainda está longe, no futuro, mas você aparenta uma ou duas décadas a mais que sua idade real. Enquanto permanecer carniçal, seu corpo não envelhecerá.\nPor causa dos horrores infligidos ao seu corpo e à sua mente jovens, sua personagem talvez nunca se reconcilie com o que lhe aconteceu. Fisicamente, você pode passar por alguém bem mais velho, mas mental e emocionalmente ainda é uma criança. Assim, você provavelmente encontrará dificuldades na maioria das situações sociais, e seu Narrador pode exigir que você subtraia um ou mais dados das paradas de dados Sociais.\nUsado por: como a Qualidade Modificação de Vicissitude, este Defeito só pode ser adquirido a critério do seu Narrador.
Aura of the Typhon	Alguma coisa rasteja sob a sua pele, enrodilhada na sua própria essência — algo que faz os Lupinos o espreitarem por algum propósito medonho que você não compreende. Os uivos deles seguem seus passos. Você capta vislumbres de movimento borrado e o brilho de olhos e dentes no escuro. Eles chegam mais perto a cada noite. O que querem de você?
Bad Sight	Sua visão é defeituosa. As dificuldades de qualquer rolagem que envolva enxergar aumentam em dois. Como Defeito de um ponto, a condição pode ser corrigida com óculos ou lentes de contato; como Defeito de três pontos, ela é severa demais para ser corrigida.
Banshee-in-Waiting	A Fuga está aos poucos empurrando você para a loucura. Se sua Força de Vontade temporária chegar a 0, você automaticamente ganha uma perturbação que jamais poderá ser removida. Outras perturbações adquiridas por outros meios podem ser removidas normalmente. Você pode acumular no máximo três dessas perturbações permanentes por perder sua Força de Vontade antes de ser consumido por ela. Se acontecer uma quarta vez, você se perde imediatamente na Fuga e vira um personagem sob controle do Narrador, caminhando na direção que a música mandar e matando tudo o que cruzar seu caminho.
Beacon of the Unholy	Você irradia uma maldade palpável. Membros do clero e mortais devotos sabem por instinto que há algo terrivelmente errado com você, e reagem de acordo.
Beast Within	Você tem um temperamento verdadeiramente infernal: tão violento que parece um vulcão dentro da alma. Como um lobisomem ou um vampiro, você está sujeito ao temido frenesi, que o transforma numa máquina de fúria incandescente. Sob estresse intenso, você arrisca perder cada fiapo de iluminação que possui. Levado a esse extremo, você desencadeia os poderes mais imediatamente destrutivos ao seu alcance — e que se dane a "vulgaridade"! Todos ao seu redor viram alvo, e as consequências só importam para você depois que a tempestade interior passa.\nEm termos de sistema, este Defeito o lança em fúrias letais como o Traço Furioso/Atavismo de Estresse apresentado em Mage 20, p. 644. Em vez de rolar sua Força de Vontade para evitar o frenesi, porém, você rola seu valor de Avatar mais um dado, usando sua Força de Vontade como dificuldade. Se, por exemplo, o jovem Vyper Trabia sofre do Defeito Besta Interior, com Avatar 4 e Força de Vontade 5, o jogador de Vyper rola cinco dados contra dificuldade 5 quando aquele estabanado Akáshico está sob estresse feroz. Uma falha nessa rolagem manda Vyper para uma fúria berserk. Pois é, isso provavelmente acontece com bastante frequência. Os amigos de Vyper não ficam por perto quando as coisas desandam.\n(Se você usar o Traço opcional de Ressonância descrito no Capítulo Dois, pode substituir a parada de dados da fúria pela sua Ressonância mais alta, mais um dado. A dificuldade continua sendo seu Traço de Força de Vontade, e sua Ressonância mais o dado extra deve ao menos igualar, se não superar, seu Traço de Avatar. Nesse caso, a Ressonância em questão precisa ser algo caprichosamente instável – Selvagem, Primal, Feroz e assim por diante – e não uma energia calma e centrada. Para detalhes, veja Quatro Sabores de Ressonância, pp. 136-138.)\nComo o Avatar pode ser visto como sua Besta interior, um personagem com Essência de Padrão não pode adquirir este Defeito. Ele serve melhor a Essências Dinâmicas, embora um Avatar Questionador ou Primordial também possa alcançar fúrias assustadoras. Um mago em fúria não consegue usar rituais nem ferramentas complicadas; só os métodos de ataque mais diretos – mágicos ou não – funcionam. Embora magos raramente sofram lapsos tão grotescos de autocontrole, um Carniçal Desperto (como na Qualidade), um ciborgue, um Vitorioso, um Parente de Metamorfo (de novo, como na Qualidade) ou um metamorfo animalesco podem carregar essa monstruosidade desumana.\nPara traços de personagem igualmente bestiais, veja o Defeito Mental: Mente Feral (p. 52) e a Prática Expandida de Animalismo no Capítulo Três, pp. 197-199.
Bedeviled	Ah, seu pobre coitado! Um poder misterioso decidiu sacanear você, e é perfeitamente capaz de transformar sua vida numa crônica de desgraças. Miséria e reveses são seu pão de cada dia; se as coisas começam a melhorar, você começa a olhar para cima, procurando a bigorna inevitável descendo em direção à sua cabeça. Isso vai muito além de simples azar ou de uma maldiçãozinha qualquer. Seu inimigo enigmático é um desgraçado dedicado, e seja lá o que for (não é necessariamente um diabo de verdade, embora certamente pareça um para você!), essa força tem recursos aparentemente ilimitados e um senso de humor bem doentio; em resumo, é o seu Narrador típico.\nDefeito baseado em história, este Traço miserável basicamente dá ao Narrador licença para escalar sua personagem como protagonista de um Livro de Jó do século XXI. (E, de novo, dê uma olhada em Tragédia.) Deve haver alguma lógica por trás dessa sacanagem metafísica, é claro, mas a origem das suas agonias, e o modo como você poderia acabar com elas, é assunto que o Narrador sabe e você tem de descobrir… se tiver a sorte de viver o bastante.
Bestial	Você é mais próximo dos animais que dos humanos, e isso aparece. Além da fraqueza do Clã Nosferatu, você tem outra: sempre que entra em frenesi, ganha uma característica animal, como na fraqueza do Clã Gangrel (V20, p. 55).\nCom permissão do Narrador, características animais adquiridas em definitivo podem justificar a compra de certas Qualidades depois da criação do personagem, como Membros de Lagarto (p. 160) ou Fauces Monstruosas (pp. 160-161). Nesse caso, o Narrador pode simplesmente concedê-las ou exigir gasto de pontos de experiência (por exemplo, o dobro do valor em pontos da Qualidade). Defeitos semelhantes também podem ser adquiridos, mas não rendem pontos livres nem de experiência adicionais.
Betrayer's Mark	Embora você seja leal à Casa e ao Clã Tremere, por algum motivo carrega a marca dos antitribu (veja o quadro na p. 216). Pode ser que tenha voltado ao Clã depois de deixar a Sabá, ou que tenha participado da Vaulderie sem saber ou como parte de uma operação disfarçada. Seja qual for a razão, a marca deixa os outros Tremere desconfiados de você. Você terá de se esforçar muito mais para provar seu valor, e poucos no Clã lhe confiarão posições de poder e responsabilidade.
Bigot	Você odeia pra caramba aquela gente, seja lá quem "aquela gente" for. Aquela gente provavelmente também não gosta de você. Certo, talvez você não deixe seus sentimentos evidentes, mas sua convicção de que aquela gente é feita de encrenqueiros inferiores que são Tudo o Que Há de Errado com o Mundo, Caramba, transparece nas suas ações e decisões mesmo que você não diga nada disso em voz alta. Esses preconceitos determinam sua escolha de amigos e inimigos, guiam suas crenças, influenciam sua política e tendem a vazar em momentos inconvenientes se você perder a cabeça. (Veja Pavio Curto, acima.) Você pode até mudar de ideia algum dia, mas por ora o fanatismo é a lente pela qual você vê o mundo… e, especialmente para magos, esse tipo de coisa significa muito para o mundo em geral.\nApesar da visão convencional (e não incorreta) do fanático como racista, machista e homofóbico raivoso, gente supostamente liberal também pode ser fanática; os piores fanáticos, aliás, costumam ser os cheios de razão, cujas alegações de mente aberta são desmentidas por um preconceito silencioso e implacável contra aquela gente. Versões mais antigas deste Defeito o avaliavam em apenas dois pontos; no século XXI, porém, o fanatismo tem mais chance de lhe render encrenca quando é revelado, sobretudo na internet ou na mídia de massa… a menos, claro, que você esteja concorrendo à presidência ou falando em nome de gente que compartilha suas opiniões, caso em que você vira santo para uns e demônio para outros.\nVale notar que fanáticos costumam ter razões compreensíveis para seus preconceitos. Elas podem nascer de mágoas pessoais, viés cultural, ansiedades raciais, proclamações das escrituras, traumas psíquicos, choques de gênero, paradigmas filosóficos e – especialmente no mundo de Mage – distinções físicas e metafísicas entre "nós" e "eles". Essas razões provavelmente soam como besteira para a maioria das pessoas, mas continuam perfeitamente justificadas para o fanático em questão.\nVale notar também que este Defeito não deve de forma alguma ser tomado como licença para maltratar seus colegas de mesa. Como em outros temas para público adulto, os preconceitos de um personagem podem virar gatilho de tensões reais dentro do grupo e, por isso, devem ser tratados com cuidado, como descrito nas seções Problemas e Gatilhos de Mage 20, pp. 344-345.
Bizarre Hunger	Você prefere – talvez até precise – comer merda esquisita… possivelmente no sentido literal da expressão. Talvez tenha feito um voto, sofrido uma maldição, sido tratado (ou criado) com rituais profanos ou hiperciência arcana, ou sido iniciado numa irmandade oculta com… exigências interessantes de admissão. Em todo caso, você precisa consumir substâncias que podem ser degradantes, desagradáveis, caras ou francamente ilegais.\nQuanto mais inconveniente a substância, mais este Defeito vale:\n(2 pontos) Fácil de conseguir, ainda que não tão fácil de engolir (papel, ovos crus, fezes etc.).\n(3 pontos) Desagradável, arriscada e talvez ilegal de consumir (carne podre, água de pântano, cannabis crua e afins).\n(4 pontos) Rango especializado, imundo, criminoso e/ou caro (sangue humano, poções ou refeições feitas sob encomenda e coisas do tipo).\n(5 pontos) Você realmente não deveria comer essas coisas… mas precisa (humanos vivos, lodo tóxico, pó de ouro, concocções altamente especializadas com aparência de comida e outras formas semelhantes de sustento).\nPara cada ponto no seu Traço de Vigor, você aguenta um dia sem satisfazer sua exigência alimentar especial. Depois disso, perde um nível de vitalidade por dia até consumir sua substância particular ou então morrer de fome ou sede, sofrer a punição de um voto não cumprido, ou suportar quaisquer outras consequências que resultem de negar sua fome bizarra.\nPara um Traço companheiro relacionado (e provavelmente essencial), veja a Qualidade física: Estômago de Ferro, p. 36. E, para um instrumento de foco possivelmente relacionado, veja a entrada Canibalismo dos Instrumentos Expandidos do Capítulo Três, pp. 206-207.
Black and White	O mundo é, na verdade, uma coleção de tons de cinza, mas sua personagem não o vê assim. Para ela, tudo é claro como preto no branco. Ela pensa em termos de pessoas a favor ou contra, quente ou frio, bom ou mau, fácil ou impossível, burro ou genial. Essa mentalidade fechada pode custar caro à sua personagem em oportunidades perdidas, mal-entendidos e sub ou superestimação dos outros. Em situações sociais em que a perspectiva sentenciosa da sua personagem entra em jogo, as dificuldades das rolagens correspondentes aumentam em um.
Black Sheep	Você pertence a uma linhagem prestigiosa, tida como exemplo por outra seita — ou ao menos era assim antes de você aderir ao Movimento Anarquista. Você envergonhou seu senhor, seu avô e talvez ainda mais acima na linha; agora chegou a hora de pagar. Seus antigos irmãos de ninhada querem trazê-lo de volta ao rebanho, nem que seja para limpar a mancha da reputação deles, e se recusam a reconhecer sua independência. Seu senhor e seu avô não poupam esforços para tornar a vida difícil para você e para qualquer Anarquista que lhe dê abrigo. Este defeito combina os efeitos de Ressentimento do Senhor e Caçado como um Cão, de modo que esses defeitos não podem ser adquiridos junto com Ovelha Negra. (Para mais informações sobre eles, veja as pp. 490 e 492 de V20, respectivamente.)\nAlém disso, muitos membros do Movimento Anarquista desconfiam ativamente de você só pela sua linhagem, acreditando que seja um agente duplo. Todas as rolagens sociais envolvendo seus companheiros Anarquistas sofrem +2 de dificuldade.
Blacklisted	Por ter se indisposto com algum Poder Constituído, você virou pária junto a algum segmento das Massas. O resultado afeta suas chances de emprego, sua posição social, sua situação legal, seu crédito, checagens de antecedentes, possibilidades de aluguel e outros elementos importantes de existir no mundo cotidiano.\nApresentado originalmente como Antecedente Adverso de Certificação, este Defeito afeta sua situação oficial regional, nacional e talvez internacional. O grau em que você foi banido profissionalmente depende do valor do Defeito:\n(1 ponto) Trivial – ficha de motorista ruim, suspeito de furto em lojas, banido de um sindicato local.\n(2 pontos) Menor – ficha criminal por contravenção, carteira suspensa.\n(3 pontos) Significativo – advogado cassado, clérigo destituído, filiação política impopular, baixa desonrosa das forças armadas.\n(4 pontos) Grave – condenado por crime, agressor sexual fichado, lista de vigilância do governo, registro médico revogado.\n(5 pontos) Pária – lista dos mais procurados do FBI, suspeito de terrorismo, pedófilo condenado, declarado legalmente incapaz ou insano.\nUma inclusão na lista negra de quatro ou cinco pontos também acaba no banco de dados de vigilância da Tecnocracia – um lugar bem perigoso para um mago estar! E, embora os Despertos normalmente não consultem as autoridades mundanas antes de recrutar ou fazer alianças com os seus, um mago que teve problemas graves com essas autoridades provavelmente terá problemas com magos também… especialmente se esses problemas incluírem crimes como terrorismo ou pedofilia, que certos magos levam muito, muito a mal.
Blind	Você não enxerga. Personagens podem compensar a perda da visão ficando mais atentos aos outros sentidos, mas pistas e imagens visuais estão perdidas para eles. As dificuldades de todas as rolagens baseadas em Destreza aumentam em dois. Curiosamente, vampiros com Percepção da Aura (Auspícios 2) ainda conseguem usar essa habilidade, embora a informação seja interpretada pelos outros sentidos. Por outro lado, vampiros que precisam de contato visual para usar poderes como Dominação contra você sofrem apenas uma penalidade para fazê-lo (veja o quadro na p. 152). Mental
